SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
564150000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,TWGHS FONG TAM YUEN LEUNG NURSERY SCHOOL,東華三院方譚遠良幼兒園,FLAT 1-5 G/F TIN YUE HOUSE TIN KING ESTATE TUEN MUN NEW TERRITORIES,新界屯門田景邨田裕樓地下１－５號,113.96484705,113.96484705,22.40587036,22.40587036,814436.0,814436.0,829634.0,829634.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24610774,24610774,24553275,24553275,http://www.tungwahcsd.org,http://www.tungwahcsd.org,NOT APPLICABLE,不適用
564010000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,POK OI HOSPITAL MRS CHU KWOK KING MEMORIAL KINDERGARTEN,博愛醫院朱國京夫人紀念幼稚園,G/F WING B & C SHUI MOON HOUSE TIN SHUI ESTATE TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天瑞邨瑞滿樓Ｂ及Ｃ座地下,113.99879482,113.99879482,22.45481114,22.45481114,817938.0,817938.0,835049.0,835049.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26173572,26173572,26173413,26173413,http://www.pokoi.org.hk/kindergarten/cn/tsw_intro.aspx,http://www.pokoi.org.hk/kindergarten/cn/tsw_intro.aspx,NOT APPLICABLE,不適用
564109000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,TWGHS LIONS CLUB OF SOUTH KOWLOON NURSERY SCHOOL,東華三院南九龍獅子會幼兒園,G/F CHUNG WO HOUSE CHUNG ON ESTATE MA ON SHAN SHA TIN NEW TERRITORIES,新界沙田馬鞍山頌安邨頌和樓地下,114.22770729,114.22770729,22.42323152,22.42323152,841501.0,841501.0,831542.0,831542.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26303555,26303555,26303444,26303444,http://www.tungwah.org.hk,http://www.tungwah.org.hk,NOT APPLICABLE,不適用
563714000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,WOMEN'S WELFARE CLUB WESTERN DISTRICT HONG KONG AP LEI CHAU KINDERGARTEN,香港西區婦女福利會鴨脷洲邨幼稚園,1-12 G/F LEI NING HOUSE AP LEI CHAU (W) ESTATE HONG KONG,香港鴨脷洲西邨利寧樓地下１－１２號,114.14939573,114.14939573,22.24512442,22.24512442,833435.0,833435.0,811819.0,811819.0,CO-ED,男女,WHOLE DAY,全日,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25543470,25543470,25809810,25809810,http://www.alcnursery.org.hk,http://www.alcnursery.org.hk,NOT APPLICABLE,不適用
563790000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,PO LEUNG KUK KIM HUYNH KINDERGARTEN,保良局黃樹雄幼稚園,G/F 125-132 WONG SHEK HOUSE PING SHEK ESTATE KOWLOON,九龍坪石邨黃石樓１２５－１３２號地下,114.20922827,114.20922827,22.33217604,22.33217604,839601.0,839601.0,821459.0,821459.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,23206671,23206671,23214219,23214219,http://www.poleungkuk.org.hk,http://www.poleungkuk.org.hk,NOT APPLICABLE,不適用
563943000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,PO LEUNG KUK FONG TAM YUEN LEUNG (TSZ WAN SHAN) KINDERGARTEN,保良局方譚遠良（慈雲山）幼稚園,UNIT 1-2 & 5-12 G/F MAN TAI HOUSE TSZ MAN ESTATE TSZ WAN SHAN KOWLOON,九龍慈雲山慈民邨民泰樓地下１－２及５－１２號,114.20331984,114.20331984,22.3482416,22.3482416,838992.0,838992.0,823238.0,823238.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,23277561,23277561,23506896,23506896,http://www.poleungkuk.org.hk,http://www.poleungkuk.org.hk,NOT APPLICABLE,不適用
563692000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,WOMEN'S WELFARE CLUB WESTERN DISTRICT HONG KONG KINDERGARTEN,香港西區婦女福利會幼稚園,G/F 1/F & 3/F 60 BRIDGES STREET SHEUNG WAN HONG KONG,香港上環必列啫士街六十號地下、一樓及三樓,114.14968807,114.14968807,22.283549,22.283549,833466.0,833466.0,816074.0,816074.0,CO-ED,男女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25461030,25461030,25476973,25476973,http://www.wwcwdnursery.org.hk,http://www.wwcwdnursery.org.hk,NOT APPLICABLE,不適用
563633000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,NEW KOWLOON WOMEN ASSOCIATION SUN CHUI NURSERY,新九龍婦女會新翠幼兒園,1-8 G/F SUN WAI HOUSE SUN CHUI ESTATE SHA TIN NEW TERRITORIES,新界沙田新翠邨新偉樓地下１至８號,114.18081161,114.18081161,22.37140527,22.37140527,836673.0,836673.0,825802.0,825802.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26992386,26992386,26992347,26992347,http://www.newklnwa.edu.hk,http://www.newklnwa.edu.hk,NOT APPLICABLE,不適用
563838000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,ALICE LAN & VERA SHEN EDUCATION FUND DELIA PEI KINDERGARTEN,藍如溪盛成皿教育基金邊陳之娟幼稚園,G/F WING B FU SHING HOUSE FUNG SHING COURT SHATIN NEW TERRITORIES,新界沙田豐盛苑富盛閣Ｂ翼地下,114.18869778,114.18869778,22.37212733,22.37212733,837485.0,837485.0,825882.0,825882.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26918504,26918504,26080426,26080426,http://www.alvseducationfund.org.hk,http://www.alvseducationfund.org.hk,NOT APPLICABLE,不適用
563854000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,FREE METHODIST CHURCH BRADBURY CHUN LEI NURSERY SCHOOL,循理會白普理循理幼兒學校,FLAT 4-9 1/F YIU WO HOUSE YIU ON ESTATE MA ON SHAN NEW TERRITORIES,新界沙田馬鞍山耀安邨耀和樓２樓４－９號,114.23064129,114.23064129,22.41981344,22.41981344,841803.0,841803.0,831164.0,831164.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26416338,26416338,26418860,26418860,http://cln.fmchk.org,http://cln.fmchk.org,PROTESTANTISM / CHRISTIANITY,基督教
563781000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,TSUNG TSIN MISSION OF HONG KONG ON KEI NURSERY SCHOOL,基督教香港崇真會安基幼兒學校,PODIUM BLOCK 9 SITE 5 OAK MANSIONS WHAMPOA GARDEN HUNG HOM KOWLOON,九龍紅磡黃埔花園第５期青樺苑第９座平台,114.19042815,114.19042815,22.30327719,22.30327719,837664.0,837664.0,818258.0,818258.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27647050,27647050,23567200,23567200,http://www.ttmssd.org/oi,http://www.ttmssd.org/oi,PROTESTANTISM / CHRISTIANITY,基督教
563676000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,PO LEUNG KUK FONG TAM YUEN LEUNG KINDERGARTEN,保良局方譚遠良幼稚園,M/F BLOCK 1 BELVEDERE GARDEN CASTLE PEAK ROAD 9 1/2 MILES TSUEN WAN NEW TERRITORIES,新界荃灣青山道九咪半麗城花園第１座高層地下,114.09952629,114.09952629,22.37090192,22.37090192,828301.0,828301.0,825749.0,825749.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24111799,24111799,24140891,24140891,http://www.poleungkuk.org.hk,http://www.poleungkuk.org.hk,NOT APPLICABLE,不適用
563706000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,WOMEN'S WELFARE CLUB WESTERN DISTRICT HONG KONG DAVID WOO MEMORIAL KINDERGARTEN,香港西區婦女福利會何瑞棠紀念幼稚園,G/F YIU MING HOUSE YIU TUNG ESTATE SHAU KEI WAN HONG KONG,香港筲箕灣耀東邨耀明樓地下,114.22536407,114.22536407,22.27629241,22.27629241,841265.0,841265.0,815271.0,815271.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25671414,25671414,25395822,25395822,http://www.dwmemnursery.org.hk,http://www.dwmemnursery.org.hk,NOT APPLICABLE,不適用
563706000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,WOMEN'S WELFARE CLUB WESTERN DISTRICT HONG KONG DAVID WOO MEMORIAL KINDERGARTEN,香港西區婦女福利會何瑞棠紀念幼稚園,G/F YIU MING HOUSE YIU TUNG ESTATE SHAU KEI WAN HONG KONG,香港筲箕灣耀東邨耀明樓地下,114.22543393,114.22543393,22.27627343,22.27627343,841272.0,841272.0,815269.0,815269.0,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25671414,25671414,25395822,25395822,http://www.dwmemnursery.org.hk,http://www.dwmemnursery.org.hk,NOT APPLICABLE,不適用
563625000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,NEW KOWLOON WOMEN ASSOCIATION SHA KOK NURSERY,新九龍婦女會沙角幼兒園,28-40 G/F BEAN GOOSE HOUSE SHA KOK ESTATE SHA TIN NEW TERRITORIES,新界沙田沙角邨美雁樓２８－４０號地下,114.19513418,114.19513418,22.37875875,22.37875875,838148.0,838148.0,826617.0,826617.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26482509,26482509,26482504,26482504,http://www.newklnwa.edu.hk,http://www.newklnwa.edu.hk,NOT APPLICABLE,不適用
563722000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,PO LEUNG KUK LAU CHUN KINDERGARTEN,保良局劉進幼稚園,G/F KWONG LAI HOUSE KWONG FUK ESTATE TAI PO NEW TERRITORIES,新界大埔廣福邨廣禮樓地下,114.17590874,114.17590874,22.44812478,22.44812478,836168.0,836168.0,834298.0,834298.0,CO-ED,男女,A.M.,上午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26532932,26532932,26385988,26385988,http://www.poleungkuk.org.hk,http://www.poleungkuk.org.hk,NOT APPLICABLE,不適用
563820000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,PO LEUNG KUK LUI KAM TAI KINDERGARTEN,保良局呂錦泰幼稚園,FLAT 2 1/F HOI HONG BUILDING 43 TIT SHU STREET TAI KOK TSUI KOWLOON,九龍大角咀鐵樹街４３號海康大廈第２座２樓,114.16361403,114.16361403,22.31980052,22.31980052,834901.0,834901.0,820088.0,820088.0,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,23953623,23953623,23958019,23958019,http://www.poleungkuk.org.hk,http://www.poleungkuk.org.hk,NOT APPLICABLE,不適用
563846000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,ALICE LAN & VERA SHEN EDUCATION FUND GORDON PEI KINDERGARTEN,藍如溪盛成皿教育基金邊耀良幼稚園,G/F BLOCK 3 BO SHEK MANSION 328 SHA TSUI ROAD TSUEN WAN NEW TERRITORIES,新界荃灣沙咀道３２８號寶石大廈３座地下,114.11778223,114.11778223,22.3684226,22.3684226,830181.0,830181.0,825473.0,825473.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24062062,24062062,24077883,24077883,http://www.alvseducationfund.org.hk,http://www.alvseducationfund.org.hk,NOT APPLICABLE,不適用
563757000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,PO LEUNG KUK CHI PUI KINDERGARTEN,保良局志沛幼稚園,1/F BLOCK 2 LEI MUK SHUE ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌梨木樹邨第２座２字樓,114.13473086,114.13473086,22.37820254,22.37820254,831927.0,831927.0,826556.0,826556.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24267643,24267643,24101041,24101041,http://www.poleungkuk.org.hk,http://www.poleungkuk.org.hk,NOT APPLICABLE,不適用
563480000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,THE ASSOCIATION OF EVANGELICAL FREE CHURCHES OF HONG KONG - EVANGELICAL FREE CHURCH OF CHINA - ABUNDANT GRACE CHURCH ABUNDANT GRACE NURSERY SCHOOL,香港基督教播道會聯會中國基督教播道會厚恩堂厚恩幼兒學校,G/F TAK YUE HOUSE HAU TAK ESTATE TSEUNG KWAN O NEW TERRITORIES,新界將軍澳厚德邨德裕樓地下,114.26742925,114.26742925,22.31816107,22.31816107,845597.0,845597.0,819909.0,819909.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27043222,27043222,27023060,27023060,http://www.agns.edu.hk,http://www.agns.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
563722000112,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,PO LEUNG KUK LAU CHUN KINDERGARTEN,保良局劉進幼稚園,G/F KWONG LAI HOUSE KWONG FUK ESTATE TAI PO NEW TERRITORIES,新界大埔廣福邨廣禮樓地下,114.17593691,114.17593691,22.44809227,22.44809227,836171.0,836171.0,834294.0,834294.0,CO-ED,男女,P.M.,下午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26532932,26532932,26385988,26385988,http://www.poleungkuk.org.hk,http://www.poleungkuk.org.hk,NOT APPLICABLE,不適用
563447000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (WANCHAI),香港小童群益會樂緻幼稚園（灣仔）,2/F AND 4/F ROOF PLAYGROUND 3 LOCKHART ROAD WANCHAI HONG KONG,香港灣仔駱克道３號２樓及４樓（天台遊戲場）,114.1690934,114.1690934,22.27850567,22.27850567,835466.0,835466.0,815515.0,815515.0,CO-ED,男女,WHOLE DAY,全日,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25298484,25298484,25298482,25298482,http://nursery.bgca.org.hk,http://nursery.bgca.org.hk,NOT APPLICABLE,不適用
563463000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (WONG TAI SIN),香港小童群益會樂緻幼稚園（黃大仙）,G/F TAT SIN HOUSE UPPER WONG TAI SIN ESTATE KOWLOON,九龍黃大仙上邨達善樓地下,114.19259681,114.19259681,22.34306487,22.34306487,837887.0,837887.0,822664.0,822664.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,22164216,22164216,22164811,22164811,http://nursery.bgca.org.hk,http://nursery.bgca.org.hk,NOT APPLICABLE,不適用
563722000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,PO LEUNG KUK LAU CHUN KINDERGARTEN,保良局劉進幼稚園,G/F KWONG LAI HOUSE KWONG FUK ESTATE TAI PO NEW TERRITORIES,新界大埔廣福邨廣禮樓地下,114.17591554,114.17591554,22.44812117,22.44812117,836169.0,836169.0,834298.0,834298.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26532932,26532932,26385988,26385988,http://www.poleungkuk.org.hk,http://www.poleungkuk.org.hk,NOT APPLICABLE,不適用
563749000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,TSUNG TSIN MISSION OF HONG KONG ON YEE NURSERY SCHOOL,基督教香港崇真會安怡幼兒學校,G/F KO SHING HOUSE KO YEE ESTATE YAU TONG KOWLOON,九龍油塘高怡邨高盛樓地下,114.24096231,114.24096231,22.2969265,22.2969265,842872.0,842872.0,817556.0,817556.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27276468,27276468,27752583,27752583,http://www.ttmssd.org/oe,http://www.ttmssd.org/oe,PROTESTANTISM / CHRISTIANITY,基督教
563455000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (KOWLOON BAY),香港小童群益會樂緻幼稚園（九龍灣）,SHOP 11-13 G/F CHEVALIER COMMERCIAL CENTRE 8 WANG HOI ROAD KOWLOON BAY KOWLOON,九龍九龍灣宏開道８號其士商業中心地下１１－１３號,114.21124757,114.21124757,22.32143104,22.32143104,839809.0,839809.0,820269.0,820269.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27962122,27962122,27551355,27551355,http://nursery.bgca.org.hk,http://nursery.bgca.org.hk,PROTESTANTISM / CHRISTIANITY,基督教
563617000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,NEW KOWLOON WOMEN ASSOCIATION TSZ WAN SHAN NURSERY,新九龍婦女會慈雲山幼兒園,G/F CHING YUK HOUSE TSZ CHING ESTATE TSZ WAN SHAN KOWLOON,九龍慈雲山慈正邨正旭樓地下,114.2024338,114.2024338,22.34990517,22.34990517,838900.0,838900.0,823422.0,823422.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,23200444,23200444,22676905,22676905,http://www.newklnwa.edu.hk,http://www.newklnwa.edu.hk,NOT APPLICABLE,不適用
563595000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,TWGHS TIN KA PING NURSERY SCHOOL,東華三院田家炳幼兒園,2/F TIP LING HOUSE BUTTERFLY ESTATE TUEN MUN NEW TERRITORIES,新界屯門蝴蝶邨蝶翎樓２樓,113.96306594,113.96306594,22.37533509,22.37533509,814248.0,814248.0,826253.0,826253.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24667454,24667454,24632771,24632771,http://www.tungwah.org.hk,http://www.tungwah.org.hk,NOT APPLICABLE,不適用
563293000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG YOUNG WOMEN'S CHRISTIAN ASSOCIATION TSUEN WAN NURSERY SCHOOL,香港基督教女青年會荃灣幼兒學校,4/F PRINCESS ALEXANDRA COMMUNITY CENTRE TAI HO ROAD TSUEN WAN NEW TERRITORIES,新界荃灣大河道雅麗珊社區中心５樓,114.11470002,114.11470002,22.37164715,22.37164715,829864.0,829864.0,825830.0,825830.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24909060,24909060,24900144,24900144,http://nstw.ywca.org.hk,http://nstw.ywca.org.hk,PROTESTANTISM / CHRISTIANITY,基督教
563277000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,HONG KONG SHENG KUNG HUI ST SIMON'S LEUNG KING NURSERY SCHOOL,香港聖公會聖西門良景幼兒學校,NO 9-16 G/F LEUNG CHI HOUSE LEUNG KING ESTATE TUEN MUN NEW TERRITORIES,新界屯門良景邨良智樓９－１６號地下,113.96209172,113.96209172,22.40528064,22.40528064,814152.0,814152.0,829569.0,829569.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,24646939,24646939,24626794,24626794,http://www.sslk.edu.hk,http://www.sslk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
563498000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,THE MISSION COVENANT CHURCH SISTER ANNIE'S KINDERGARTEN,基督教聖約教會司務道幼稚園,WING A AND UNIT 1 & 8 OF WING B G/F PO TAI HOUSE PO LAM ESTATE TSEUNG KWAN O NEW TERRITORIES,新界將軍澳寶林邨寶泰樓地下Ａ翼及Ｂ翼１號及８號,114.25374138,114.25374138,22.32583511,22.32583511,844187.0,844187.0,820758.0,820758.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27010939,27010939,27031271,27031271,http://www.mccsan.edu.hk,http://www.mccsan.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
563552000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,TWGHS FONG SHIU YEE NURSERY SCHOOL,東華三院方肇彝幼兒園,F12 1/F COMMERICAL CENTRE TIN MA COURT LUNG CHEUNG ROAD KOWLOON,九龍龍翔道天馬苑商場２樓Ｆ１２號,114.18709161,114.18709161,22.3429127,22.3429127,837320.0,837320.0,822647.0,822647.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,23200336,23200336,23229802,23229802,http://www.tungwahcsd.org,http://www.tungwahcsd.org,NOT APPLICABLE,不適用
563609000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,NEW KOWLOON WOMEN ASSOCIATION LOK WAH NURSERY,新九龍婦女會樂華幼兒園,5/F LOK WAH ESTATE COMMUNITY CENTRE CHUN WAH ROAD NGAU TAU KOK KOWLOON,九龍牛頭角振華道樂華社區中心６樓,114.22270042,114.22270042,22.32032737,22.32032737,840989.0,840989.0,820147.0,820147.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27962535,27962535,27962574,27962574,http://www.newklnwa.edu.hk,http://www.newklnwa.edu.hk,NOT APPLICABLE,不適用
563471000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,THE ASSOCIATION OF EVANGELICAL FREE CHURCHES OF HONG KONG - EVANGELICAL FREE CHURCH OF CHINA - PO NGA NURSERY SCHOOL,香港基督教播道會聯會中國基督教播道會寶雅幼兒學校,NO 117-124 G/F HING WO HOUSE PO NGA COURT TAI PO NEW TERRITORIES,新界大埔寶雅苑興和閣地下１１７－１２４室,114.15870525,114.15870525,22.45074259,22.45074259,834397.0,834397.0,834588.0,834588.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,26509286,26509286,26561018,26561018,http://www.pnns.edu.hk,http://www.pnns.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
563447000111,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (WANCHAI),香港小童群益會樂緻幼稚園（灣仔）,2/F AND 4/F ROOF PLAYGROUND 3 LOCKHART ROAD WANCHAI HONG KONG,香港灣仔駱克道３號２樓及４樓（天台遊戲場）,114.16911474,114.16911474,22.27855443,22.27855443,835468.0,835468.0,815521.0,815521.0,CO-ED,男女,A.M.,上午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,25298484,25298484,25298482,25298482,http://nursery.bgca.org.hk,http://nursery.bgca.org.hk,NOT APPLICABLE,不適用
563331000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,THE HONG KONG FEDERATION OF YOUTH GROUPS CHING LOK KINDERGARTEN,香港青年協會青樂幼稚園,G/F LEE GA BUILDING 129 SAI WAN HO STREET SAI WAN HO HONG KONG,香港西灣河西灣河街１２９號利基大廈地下,114.22172513,114.22172513,22.28137319,22.28137319,840890.0,840890.0,815833.0,815833.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,28868856,28868856,28868923,28868923,http://clswh.hkfyg.org.hk,http://clswh.hkfyg.org.hk,NOT APPLICABLE,不適用
563579000113,Kindergarten-cum-child Care Centres,幼稚園暨幼兒中心,TWGHS LO WONG PIK SHAN NURSERY SCHOOL,東華三院羅黃碧珊幼兒園,UNIT 425-434 G/F PO MAN HOUSE OI MAN ESTATE HO MAN TIN KOWLOON,九龍何文田愛民邨保民樓地下４２５－４３４室,114.17923472,114.17923472,22.31148747,22.31148747,836511.0,836511.0,819167.0,819167.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN-CUM-CHILD CARE CENTRES,幼稚園暨幼兒中心,27129383,27129383,27120117,27120117,http://www.tungwahcsd.org,http://www.tungwahcsd.org,NOT APPLICABLE,不適用
